Date,Close
1/2/2015 16:00,95.1
1/5/2015 16:00,94.16
1/6/2015 16:00,94.23
1/7/2015 16:00,95.93
1/8/2015 16:00,97.97
1/9/2015 16:00,97.92
1/12/2015 16:00,97.2
1/13/2015 16:00,97.24
1/14/2015 16:00,97.33
1/15/2015 16:00,97.17
1/16/2015 16:00,98.74
1/20/2015 16:00,98.37
1/21/2015 16:00,99.5
1/22/2015 16:00,100.28
1/23/2015 16:00,100.62
1/26/2015 16:00,101.01
1/27/2015 16:00,100.82
1/28/2015 16:00,99.6
1/29/2015 16:00,100.11
1/30/2015 16:00,98.16
2/2/2015 16:00,99.11
2/3/2015 16:00,100.13
2/4/2015 16:00,100.46
2/5/2015 16:00,100.76
2/6/2015 16:00,100.61
2/9/2015 16:00,99.56
2/10/2015 16:00,101.68
2/11/2015 16:00,102.59
2/12/2015 16:00,103
2/13/2015 16:00,102.63
2/17/2015 16:00,103.55
2/18/2015 16:00,104.1
2/19/2015 16:00,102.62
2/20/2015 16:00,102.7
2/23/2015 16:00,103.26
2/24/2015 16:00,103.36
2/25/2015 16:00,103.44
2/26/2015 16:00,104.17
2/27/2015 16:00,103.87
3/2/2015 16:00,104.19
3/3/2015 16:00,103.45
3/4/2015 16:00,103.08
3/5/2015 16:00,103.36
3/6/2015 16:00,101.9
3/9/2015 16:00,102.5
3/10/2015 16:00,101.53
3/11/2015 16:00,101.56
3/12/2015 16:00,102.96
3/13/2015 16:00,103.26
3/16/2015 16:00,104.39
3/17/2015 16:00,103.02
3/18/2015 16:00,103.49
3/19/2015 16:00,103.34
3/20/2015 16:00,103.86
3/23/2015 16:00,104.56
3/24/2015 16:00,104.49
3/25/2015 16:00,102.73
3/26/2015 16:00,101.99
3/27/2015 16:00,102.5
3/30/2015 16:00,103.83
3/31/2015 16:00,103.21
4/1/2015 16:00,102.26
4/2/2015 16:00,102.71
4/6/2015 16:00,103.43
4/7/2015 16:00,103.13
4/8/2015 16:00,102.93
4/9/2015 16:00,102.37
4/10/2015 16:00,102.54
4/13/2015 16:00,102.14
4/14/2015 16:00,102.11
4/15/2015 16:00,101.73
4/16/2015 16:00,101.17
4/17/2015 16:00,100.39
4/20/2015 16:00,101.28
4/21/2015 16:00,101.41
4/22/2015 16:00,101.23
4/23/2015 16:00,100.88
4/24/2015 16:00,101.58
4/27/2015 16:00,101.22
4/28/2015 16:00,101.97
4/29/2015 16:00,100.67
4/30/2015 16:00,99.29
5/1/2015 16:00,100.46
5/4/2015 16:00,100.16
5/5/2015 16:00,98.74
5/6/2015 16:00,98.87
5/7/2015 16:00,99.36
5/8/2015 16:00,100.66
5/11/2015 16:00,100.49
5/12/2015 16:00,100.24
5/13/2015 16:00,99.81
5/14/2015 16:00,101.96
5/15/2015 16:00,102.07
5/18/2015 16:00,102.44
5/19/2015 16:00,102.32
5/20/2015 16:00,101.27
5/21/2015 16:00,103.69
5/22/2015 16:00,103.95
5/26/2015 16:00,102.85
5/27/2015 16:00,103.48
5/28/2015 16:00,103.19
5/29/2015 16:00,102.38
6/1/2015 16:00,102.51
6/2/2015 16:00,101.83
6/3/2015 16:00,101.91
6/4/2015 16:00,100.87
6/5/2015 16:00,99.95
6/8/2015 16:00,99.41
6/9/2015 16:00,99.98
6/10/2015 16:00,102.13
6/11/2015 16:00,102.63
6/12/2015 16:00,102.22
6/15/2015 16:00,102.58
6/16/2015 16:00,103.17
6/17/2015 16:00,103.82
6/18/2015 16:00,105.06
6/19/2015 16:00,105.47
6/22/2015 16:00,106.14
6/23/2015 16:00,106.47
6/24/2015 16:00,105.33
6/25/2015 16:00,105.01
6/26/2015 16:00,105.84
6/29/2015 16:00,104.81
6/30/2015 16:00,104.88
7/1/2015 16:00,105.71
7/2/2015 16:00,105.55
7/6/2015 16:00,104.81
7/7/2015 16:00,106.38
7/8/2015 16:00,104.19
7/9/2015 16:00,105.7
7/10/2015 16:00,107.44
7/13/2015 16:00,109.16
7/14/2015 16:00,109.82
7/15/2015 16:00,109.9
7/16/2015 16:00,110.54
7/17/2015 16:00,110.14
7/20/2015 16:00,110.98
7/21/2015 16:00,110.06
7/22/2015 16:00,110.98
7/23/2015 16:00,110.19
7/24/2015 16:00,110.49
7/27/2015 16:00,109.77
7/28/2015 16:00,111.64
7/29/2015 16:00,113.45
7/30/2015 16:00,112.94
7/31/2015 16:00,112.47
8/3/2015 16:00,112.82
8/4/2015 16:00,109.96
8/5/2015 16:00,111.2
8/6/2015 16:00,108.12
8/7/2015 16:00,107.74
8/10/2015 16:00,108.62
8/11/2015 16:00,108.08
8/12/2015 16:00,108.32
8/13/2015 16:00,107.67
8/14/2015 16:00,107.67
8/17/2015 16:00,108.74
8/18/2015 16:00,108.46
8/19/2015 16:00,106.76
8/20/2015 16:00,106.02
8/21/2015 16:00,102.21
8/24/2015 16:00,100.21
8/25/2015 16:00,100
8/26/2015 16:00,102.87
8/27/2015 16:00,105.2
8/28/2015 16:00,104.18
8/31/2015 16:00,102.4
9/1/2015 16:00,100.27
9/2/2015 16:00,101.11
9/3/2015 16:00,101.59
9/4/2015 16:00,100.12
9/8/2015 16:00,102.14
9/9/2015 16:00,100.23
9/10/2015 16:00,100.8
9/11/2015 16:00,101.52
9/14/2015 16:00,100.16
9/15/2015 16:00,101.6
9/16/2015 16:00,101.54
9/17/2015 16:00,101.34
9/18/2015 16:00,99.03
9/21/2015 16:00,100.91
9/22/2015 16:00,100.03
9/23/2015 16:00,100.63
9/24/2015 16:00,99.17
9/25/2015 16:00,98.61
9/28/2015 16:00,96.35
9/29/2015 16:00,95.12
9/30/2015 16:00,96.48
10/1/2015 16:00,96.91
10/2/2015 16:00,98.96
10/5/2015 16:00,101.97
10/6/2015 16:00,99.82
10/7/2015 16:00,101.01
10/8/2015 16:00,102.17
10/9/2015 16:00,102
10/12/2015 16:00,103.07
10/13/2015 16:00,102.05
10/14/2015 16:00,100.45
10/15/2015 16:00,102.41
10/16/2015 16:00,103.38
10/19/2015 16:00,103.51
10/20/2015 16:00,103.6
10/21/2015 16:00,103.29
10/22/2015 16:00,104.29
10/23/2015 16:00,103.95
10/26/2015 16:00,103.47
10/27/2015 16:00,105.29
10/28/2015 16:00,103.81
10/29/2015 16:00,103.8
10/30/2015 16:00,98.78
11/2/2015 16:00,100.38
11/3/2015 16:00,99.89
11/4/2015 16:00,99.57
11/5/2015 16:00,99.54
11/6/2015 16:00,98.7
11/9/2015 16:00,97.99
11/10/2015 16:00,97.84
11/11/2015 16:00,94.85
11/12/2015 16:00,93.12
11/13/2015 16:00,91.81
11/16/2015 16:00,93.62
11/17/2015 16:00,93.79
11/18/2015 16:00,95.19
11/19/2015 16:00,92.49
11/20/2015 16:00,91.93
11/23/2015 16:00,91.56
11/24/2015 16:00,92.25
11/25/2015 16:00,93.9
11/27/2015 16:00,94.63
11/30/2015 16:00,94.09
12/1/2015 16:00,95.45
12/2/2015 16:00,94.5
12/3/2015 16:00,92.85
12/4/2015 16:00,95.46
12/7/2015 16:00,96.34
12/8/2015 16:00,95.66
12/9/2015 16:00,94.98
12/10/2015 16:00,94.74
12/11/2015 16:00,93.24
12/14/2015 16:00,94.11
12/15/2015 16:00,92.59
12/16/2015 16:00,97.56
12/17/2015 16:00,94.71
12/18/2015 16:00,94.86
12/21/2015 16:00,95.95
12/22/2015 16:00,98.27
12/23/2015 16:00,98.51
12/24/2015 16:00,98.86
12/28/2015 16:00,98.42
12/29/2015 16:00,99.36
12/30/2015 16:00,98.74
12/31/2015 16:00,97.77
1/4/2016 16:00,96.46
1/5/2016 16:00,96.74
1/6/2016 16:00,95.56
1/7/2016 16:00,94.18
1/8/2016 16:00,93.56
1/11/2016 16:00,94.92
1/12/2016 16:00,95.69
1/13/2016 16:00,94.11
1/14/2016 16:00,95.51
1/15/2016 16:00,93.9
1/19/2016 16:00,95.06
1/20/2016 16:00,94.12
1/21/2016 16:00,94.48
1/22/2016 16:00,95.64
1/25/2016 16:00,94.07
1/26/2016 16:00,94.04
1/27/2016 16:00,94.34
1/28/2016 16:00,93.49
1/29/2016 16:00,96.59
2/1/2016 16:00,97.32
2/2/2016 16:00,94.94
2/3/2016 16:00,95.37
2/4/2016 16:00,94.63
2/5/2016 16:00,93.1
2/8/2016 16:00,89.65
2/9/2016 16:00,90.51
2/10/2016 16:00,93.11
2/11/2016 16:00,93.87
2/12/2016 16:00,95.86
2/16/2016 16:00,96.94
2/17/2016 16:00,97.69
2/18/2016 16:00,96.89
2/19/2016 16:00,97.59
2/22/2016 16:00,97.46
2/23/2016 16:00,96.75
2/24/2016 16:00,96.88
2/25/2016 16:00,98.4
2/26/2016 16:00,97.66
2/29/2016 16:00,97.17
3/1/2016 16:00,98.3
3/2/2016 16:00,98.63
3/3/2016 16:00,99.38
3/4/2016 16:00,99.28
3/7/2016 16:00,98.42
3/8/2016 16:00,99.04
3/9/2016 16:00,100.52
3/10/2016 16:00,99.34
3/11/2016 16:00,100.36
3/14/2016 16:00,101.02
3/15/2016 16:00,101.18
3/16/2016 16:00,100.98
3/17/2016 16:00,101.11
3/18/2016 16:00,101.58
3/21/2016 16:00,101.74
3/22/2016 16:00,101.94
3/23/2016 16:00,100.74
3/24/2016 16:00,101.43
3/28/2016 16:00,101.84
3/29/2016 16:00,102.47
3/30/2016 16:00,104.05
3/31/2016 16:00,103.73
4/1/2016 16:00,104.82
4/4/2016 16:00,104.48
4/5/2016 16:00,103.18
4/6/2016 16:00,103.39
4/7/2016 16:00,100.94
4/8/2016 16:00,101.47
4/11/2016 16:00,100.77
4/12/2016 16:00,101.23
4/13/2016 16:00,101.13
4/14/2016 16:00,101.11
4/15/2016 16:00,102.24
4/18/2016 16:00,102.5
4/19/2016 16:00,103.46
4/20/2016 16:00,102.51
4/21/2016 16:00,101.22
4/22/2016 16:00,101.44
4/25/2016 16:00,101.95
4/26/2016 16:00,102.85
4/27/2016 16:00,102.7
4/28/2016 16:00,101.21
4/29/2016 16:00,100.5
5/2/2016 16:00,101.45
5/3/2016 16:00,103.92
5/4/2016 16:00,103.9
5/5/2016 16:00,105.15
5/6/2016 16:00,104.85
5/9/2016 16:00,105.74
5/10/2016 16:00,106.1
5/11/2016 16:00,104.16
5/12/2016 16:00,104.85
5/13/2016 16:00,103.67
5/16/2016 16:00,104.55
5/17/2016 16:00,102.11
5/18/2016 16:00,101.52
5/19/2016 16:00,100.95
5/20/2016 16:00,99.46
5/23/2016 16:00,98.07
5/24/2016 16:00,97.38
5/25/2016 16:00,97.55
5/26/2016 16:00,96.95
5/27/2016 16:00,96.94
5/31/2016 16:00,96.45
6/1/2016 16:00,96.58
6/2/2016 16:00,96.4
6/3/2016 16:00,96.24
6/6/2016 16:00,96.31
6/7/2016 16:00,96.62
6/8/2016 16:00,98.31
6/9/2016 16:00,96.99
6/10/2016 16:00,96.67
6/13/2016 16:00,95.78
6/14/2016 16:00,96.39
6/15/2016 16:00,96.02
6/16/2016 16:00,95.53
6/17/2016 16:00,94.84
6/20/2016 16:00,93.23
6/21/2016 16:00,93.21
6/22/2016 16:00,93.73
6/23/2016 16:00,94.02
6/24/2016 16:00,93.54
6/27/2016 16:00,93.24
6/28/2016 16:00,93.7
6/29/2016 16:00,94.41
6/30/2016 16:00,95.74
7/1/2016 16:00,95
7/5/2016 16:00,94.98
7/6/2016 16:00,96.06
7/7/2016 16:00,95.5
7/8/2016 16:00,96.74
7/11/2016 16:00,96.84
7/12/2016 16:00,96.46
7/13/2016 16:00,97.63
7/14/2016 16:00,97.46
7/15/2016 16:00,97.09
7/18/2016 16:00,96.87
7/19/2016 16:00,96.9
7/20/2016 16:00,97
7/21/2016 16:00,96.95
7/22/2016 16:00,96.55
7/25/2016 16:00,94.04
7/26/2016 16:00,93.85
7/27/2016 16:00,92.73
7/28/2016 16:00,93.39
7/29/2016 16:00,92.72
8/1/2016 16:00,93.49
8/2/2016 16:00,98.06
8/3/2016 16:00,97.43
8/4/2016 16:00,96.97
8/5/2016 16:00,97.37
8/8/2016 16:00,97.18
8/9/2016 16:00,97.45
8/10/2016 16:00,97.11
8/11/2016 16:00,97
8/12/2016 16:00,97.43
8/15/2016 16:00,97.58
8/16/2016 16:00,97.56
8/17/2016 16:00,97.55
8/18/2016 16:00,97.18
8/19/2016 16:00,97
8/22/2016 16:00,98
8/23/2016 16:00,97.27
8/24/2016 16:00,97.17
8/25/2016 16:00,93.78
8/26/2016 16:00,93.26
8/29/2016 16:00,93.08
8/30/2016 16:00,92.79
8/31/2016 16:00,93.4
9/1/2016 16:00,93.37
9/2/2016 16:00,93.84
9/6/2016 16:00,93.36
9/7/2016 16:00,93.61
9/8/2016 16:00,93.11
9/9/2016 16:00,91.52
9/12/2016 16:00,92.04
9/13/2016 16:00,90.93
9/14/2016 16:00,89.44
9/15/2016 16:00,90.15
9/16/2016 16:00,90.12
9/19/2016 16:00,89.17
9/20/2016 16:00,89.99
9/21/2016 16:00,90.26
9/22/2016 16:00,90.57
9/23/2016 16:00,90.6
9/26/2016 16:00,89.92
9/27/2016 16:00,90.56
9/28/2016 16:00,90.18
9/29/2016 16:00,89.55
9/30/2016 16:00,88.99
10/3/2016 16:00,87.09
10/4/2016 16:00,86.22
10/5/2016 16:00,86.2
10/6/2016 16:00,86.49
10/7/2016 16:00,86.4
10/10/2016 16:00,86.83
10/11/2016 16:00,86.4
10/12/2016 16:00,87.47
10/13/2016 16:00,88
10/14/2016 16:00,88.8
10/17/2016 16:00,86.66
10/18/2016 16:00,87.19
10/19/2016 16:00,86.4
10/20/2016 16:00,87.3
10/21/2016 16:00,87.41
10/24/2016 16:00,88
10/25/2016 16:00,87.41
10/26/2016 16:00,87.57
10/27/2016 16:00,87.19
10/28/2016 16:00,83.36
10/31/2016 16:00,84.1
11/1/2016 16:00,83.45
11/2/2016 16:00,83.95
11/3/2016 16:00,81.57
11/4/2016 16:00,82.31
11/7/2016 16:00,83.39
11/8/2016 16:00,73.53
11/9/2016 16:00,76.56
11/10/2016 16:00,77.28
11/11/2016 16:00,75.09
11/14/2016 16:00,76
11/15/2016 16:00,75.04
11/16/2016 16:00,74.56
11/17/2016 16:00,74.27
11/18/2016 16:00,74.04
11/21/2016 16:00,74.2
11/22/2016 16:00,73.59
11/23/2016 16:00,73.67
11/25/2016 16:00,74.06
11/28/2016 16:00,74.78
11/29/2016 16:00,75.88
11/30/2016 16:00,76.89
12/1/2016 16:00,76.76
12/2/2016 16:00,77.62
12/5/2016 16:00,77.99
12/6/2016 16:00,79.42
12/7/2016 16:00,80.53
12/8/2016 16:00,78.11
12/9/2016 16:00,80.13
12/12/2016 16:00,79.73
12/13/2016 16:00,80.15
12/14/2016 16:00,78.96
12/15/2016 16:00,78.29
12/16/2016 16:00,79.56
12/19/2016 16:00,79.93
12/20/2016 16:00,79.84
12/21/2016 16:00,79.85
12/22/2016 16:00,78.79
12/23/2016 16:00,79.14
12/27/2016 16:00,79.29
12/28/2016 16:00,79.04
12/29/2016 16:00,79
12/30/2016 16:00,78.91
1/3/2017 16:00,80.35
1/4/2017 16:00,79.75
1/5/2017 16:00,81.42
1/6/2017 16:00,82.2
1/9/2017 16:00,81.7
1/10/2017 16:00,82.67
1/11/2017 16:00,82.77
1/12/2017 16:00,82.6
1/13/2017 16:00,81.98
1/17/2017 16:00,83.92
1/18/2017 16:00,83.54
1/19/2017 16:00,83.2
1/20/2017 16:00,81.56
1/23/2017 16:00,81.25
1/24/2017 16:00,81.78
1/25/2017 16:00,79.49
1/26/2017 16:00,79.33
1/27/2017 16:00,77.75
1/30/2017 16:00,78.68
1/31/2017 16:00,78.81
2/1/2017 16:00,77.97
2/2/2017 16:00,74.8
2/3/2017 16:00,75.46
2/6/2017 16:00,76.07
2/7/2017 16:00,76.36
2/8/2017 16:00,77.03
2/9/2017 16:00,77.31
2/10/2017 16:00,78.53
2/13/2017 16:00,78.7
2/14/2017 16:00,78.67
2/15/2017 16:00,79.41
2/16/2017 16:00,79.45
2/17/2017 16:00,79.69
2/21/2017 16:00,79.76
2/22/2017 16:00,80.16
2/23/2017 16:00,80.86
2/24/2017 16:00,81.48
2/27/2017 16:00,81.41
2/28/2017 16:00,80.58
3/1/2017 16:00,80.7
3/2/2017 16:00,81.35
3/3/2017 16:00,81.02
3/6/2017 16:00,80.85
3/7/2017 16:00,80.81
3/8/2017 16:00,81.04
3/9/2017 16:00,80.7
3/10/2017 16:00,80.4
3/13/2017 16:00,80.44
3/14/2017 16:00,79.89
3/15/2017 16:00,79.73
3/16/2017 16:00,79.56
3/17/2017 16:00,78.88
3/20/2017 16:00,78.82
3/21/2017 16:00,78.61
3/22/2017 16:00,78.46
3/23/2017 16:00,78.3
3/24/2017 16:00,78.49
3/27/2017 16:00,78.51
3/28/2017 16:00,78.61
3/29/2017 16:00,78.76
3/30/2017 16:00,78.85
3/31/2017 16:00,78.5
4/3/2017 16:00,78.05
4/4/2017 16:00,77.87
4/5/2017 16:00,77.03
4/6/2017 16:00,77.01
4/7/2017 16:00,77.08
4/10/2017 16:00,77.81
4/11/2017 16:00,78.17
4/12/2017 16:00,77.96
4/13/2017 16:00,77.96
4/17/2017 16:00,78.73
4/18/2017 16:00,78.25
4/19/2017 16:00,77.83
4/20/2017 16:00,79.43
4/21/2017 16:00,79.28
4/24/2017 16:00,80.05
4/25/2017 16:00,82.17
4/26/2017 16:00,82
4/27/2017 16:00,82.79
4/28/2017 16:00,82.44
5/1/2017 16:00,81.96
5/2/2017 16:00,79
5/3/2017 16:00,79.7
5/4/2017 16:00,81.13
5/5/2017 16:00,81.06
5/8/2017 16:00,81.05
5/9/2017 16:00,81.1
5/10/2017 16:00,80.94
5/11/2017 16:00,82.28
5/12/2017 16:00,80.21
5/15/2017 16:00,80.47
5/16/2017 16:00,79.12
5/17/2017 16:00,76.33
5/18/2017 16:00,76.62
5/19/2017 16:00,76.32
5/22/2017 16:00,76.34
5/23/2017 16:00,77.27
5/24/2017 16:00,76.42
5/25/2017 16:00,75.95
5/26/2017 16:00,76.64
5/30/2017 16:00,76.77
5/31/2017 16:00,76.83
6/1/2017 16:00,78.29
6/2/2017 16:00,79.05
6/5/2017 16:00,78.79
6/6/2017 16:00,77.9
6/7/2017 16:00,78.16
6/8/2017 16:00,78.43
6/9/2017 16:00,79.71
6/12/2017 16:00,79.68
6/13/2017 16:00,79.85
6/14/2017 16:00,80.8
6/15/2017 16:00,80.09
6/16/2017 16:00,77.06
6/19/2017 16:00,78.1
6/20/2017 16:00,77.78
6/21/2017 16:00,78.16
6/22/2017 16:00,77.22
6/23/2017 16:00,77.41
6/26/2017 16:00,80.12
6/27/2017 16:00,80.49
6/28/2017 16:00,81.25
6/29/2017 16:00,80.27
6/30/2017 16:00,80.46
7/3/2017 16:00,80.62
7/5/2017 16:00,79.66
